codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
hebbian,masked_token,memorization,4,1,end,256,30.0,0.9761904761904762,0.8767851883475175,0.9957847045008998,0.16666666666666666,0.1934760489634105,0.0006151836318359809,-1.0000143363362266,0.0
hebbian,masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.13907589398800058,0.056285756382536384,-1.0029620845267113,0.0
hebbian,masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.1397060323902901,8.095382831225276e-07,-1.0000000050727358,0.0
hebbian,masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.1371014600201529,0.14272791588184786,-1.0098242613734032,0.0
hebbian,masked_token,memorization,8,1,center,256,30.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.13941913736718042,1.7881455580817607e-06,-1.0000000145970558,0.0
hebbian,masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.14091795059137566,0.05243995681751606,-1.0027301200600558,0.0
hebbian,masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.14175671789535257,7.435281965105091e-07,-1.000000005544618,0.0
hebbian,masked_token,memorization,8,1,end,256,10.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.15137832327967599,0.14330207379091353,-1.00983369634265,0.0
hebbian,masked_token,memorization,8,1,end,256,30.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.15474087248245874,1.1839625092811106e-06,-1.000000005676633,0.0
hebbian,next_token,generalization,4,,,64,10.0,0.06,0.02061459636463048,0.16217343370877002,0.12,0.1512572795152664,0.2032126985490322,-1.0157061862945556,0.0
hebbian,next_token,generalization,4,,,64,30.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.13337862095795572,0.00011728735463890416,-1.0000016498565674,0.0
hebbian,next_token,generalization,4,,,256,10.0,0.06,0.02061459636463048,0.16217343370877002,0.12,0.0370369449770078,0.6725496029853821,-1.0708395767211913,0.92
hebbian,next_token,generalization,4,,,256,30.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.10583637199597433,0.006616681635914574,-1.0009679532051086,0.0
hebbian,next_token,generalization,8,,,64,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.07425115827407519,0.06444830464368517,-1.00351236354221,0.0
hebbian,next_token,generalization,8,,,64,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.07948601953367787,1.0031755243873746e-06,-1.0000000081279061,0.0
hebbian,next_token,generalization,8,,,256,10.0,0.1590909090909091,0.07926576557718398,0.2936649056378255,0.2727272727272727,0.06541115694827485,0.3878329281102527,-0.9840045137838884,0.36363636363636365
hebbian,next_token,generalization,8,,,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.09391067861791023,2.0232573086011807e-06,-1.0000000270930203,0.0
hebbian,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.1892559015407012,0.12383796460926533,-1.0078920859556932,0.0
hebbian,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.19482111013852632,7.18462386407518e-05,-1.0000010293263655,0.0
hebbian,next_token,memorization,4,,,256,10.0,0.40476190476190477,0.27042647671209086,0.5550595447182258,0.21428571428571427,0.09356559393927455,0.5001345234257835,-1.056436714671907,0.6190476190476191
hebbian,next_token,memorization,4,,,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.18991773007881074,0.0004735891560355434,-1.0000106890996296,0.0
hebbian,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.1409179478190666,0.05243995742395867,-1.0027301200600558,0.0
hebbian,next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.14175671789535257,7.435281965105091e-07,-1.000000005544618,0.0
hebbian,next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.1513782697064536,0.14330217685727847,-1.0098336991809664,0.0
hebbian,next_token,memorization,8,,,256,30.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15474087248245874,1.1839625092811106e-06,-1.000000005676633,0.0
random,masked_token,generalization,4,1,center,64,10.0,0.0,0.0,0.07865426194064076,0.15555555555555556,0.14617321011092926,0.06751488910781013,-1.004284143447876,0.0
random,masked_token,generalization,4,1,center,64,30.0,0.0,0.0,0.07865426194064076,0.15555555555555556,0.22958769967986478,1.7443011971203978e-05,-1.0000001907348632,0.0
random,masked_token,generalization,4,1,center,256,10.0,0.0,0.0,0.07865426194064076,0.15555555555555556,0.009953196926249398,0.3349688458773825,-1.1513327015770807,0.0
random,masked_token,generalization,4,1,center,256,30.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.17283970415592192,0.057202063581481374,-1.0105650424957275,0.0
random,masked_token,generalization,4,1,end,64,10.0,0.1,0.0434751239915711,0.21360490334788393,0.14,0.19470503471791745,0.06706216359511018,-1.0042012238502502,0.0
random,masked_token,generalization,4,1,end,64,30.0,0.08,0.031549003255790686,0.18838502545063707,0.14,0.26461502313613894,1.080125431239254e-05,-1.000000114440918,0.0
random,masked_token,generalization,4,1,end,256,10.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.07350964702665806,0.3189839839190245,-1.1360176658630372,0.0
random,masked_token,generalization,4,1,end,256,30.0,0.04,0.011038652660826579,0.13460337877954667,0.14,0.22908551521599294,0.025843955059905145,-1.0047559523582459,0.0
random,masked_token,generalization,8,1,center,64,10.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,0.22641509433962265,0.2451605330801235,0.02910937479574163,-1.0013792357354794,0.0
random,masked_token,generalization,8,1,center,64,30.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,0.22641509433962265,0.23675205720201978,4.983042759343569e-08,-1.0,0.0
random,masked_token,generalization,8,1,center,256,10.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,0.22641509433962265,0.09290467399471211,0.09611575614731267,-1.0064022990892518,0.0
random,masked_token,generalization,8,1,center,256,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.19798264490827075,5.226314905460931e-07,-1.0,0.0
random,masked_token,generalization,8,1,end,64,10.0,0.06818181818181818,0.02345897017284013,0.18225321336617192,0.2727272727272727,0.18061330262571573,0.02940390121445737,-1.0013877532698892,0.0
random,masked_token,generalization,8,1,end,64,30.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,0.2727272727272727,0.18554138883271,4.6986392070054575e-08,-1.0,0.0
random,masked_token,generalization,8,1,end,256,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.07621192347935656,0.09486550372093916,-1.006322134624828,0.0
random,masked_token,generalization,8,1,end,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.2025583554059267,4.773627341999901e-07,-1.0,0.0
random,masked_token,memorization,4,1,center,64,10.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.41077186898240503,0.018508184543055185,-1.0008810128805772,0.0
random,masked_token,memorization,4,1,center,64,30.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.41133884231577506,8.802894702033212e-07,-1.0000000089969274,0.0
random,masked_token,memorization,4,1,center,256,10.0,0.8085106382978723,0.674557199356223,0.8958418439468988,0.23404255319148937,0.33967056704011367,0.10823968698845264,-1.0315138380578224,0.0
random,masked_token,memorization,4,1,center,256,30.0,0.9574468085106383,0.8575121280614056,0.9882519706294304,0.23404255319148937,0.40236182835824946,2.167051384781264e-05,-1.0000003474823973,0.0
random,masked_token,memorization,4,1,end,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.41596377153809255,0.01831954037054227,-1.0008653241854448,0.0
random,masked_token,memorization,4,1,end,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.4161546126437875,1.9533910150633276e-07,-1.0,0.0
random,masked_token,memorization,4,1,end,256,10.0,0.9285714285714286,0.8099028671147485,0.9754100364488272,0.16666666666666666,0.3929525749491794,0.07259293082391932,-1.0084065113748824,0.0
random,masked_token,memorization,4,1,end,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.16666666666666666,0.40458259935535135,1.1608942975693815e-05,-1.0000001788139343,0.0
random,masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.2821396026522555,0.0203010905534029,-1.0009088414780638,0.0
random,masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.2822395977663233,2.2408790156802638e-08,-1.0,0.0
random,masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.2803845248964368,0.0429258692097299,-1.0024530741633202,0.0
random,masked_token,memorization,8,1,center,256,30.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.280673088467851,9.688877547883326e-08,-1.0,0.0
random,masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.27769234533919845,0.018641438118593638,-1.000819400299427,0.0
random,masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.2779023848300756,1.0950420516090177e-08,-1.0,0.0
random,masked_token,memorization,8,1,end,256,10.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.2766129592699664,0.042371089658921675,-1.0024010028157915,0.0
random,masked_token,memorization,8,1,end,256,30.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.27707543774020105,2.4601095700254357e-08,-1.0,0.0
random,next_token,generalization,4,,,64,10.0,0.1,0.0434751239915711,0.21360490334788393,0.12,0.209942926466465,0.05977552080526948,-1.0036731815338136,0.0
random,next_token,generalization,4,,,64,30.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.25609965942800045,1.1642134810335714e-05,-1.000000123977661,0.0
random,next_token,generalization,4,,,256,10.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.1162485808879137,0.28527220390737057,-1.1131306171417237,0.0
random,next_token,generalization,4,,,256,30.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.27136692628264425,0.021726114444703536,-1.0039961862564086,0.0
random,next_token,generalization,8,,,64,10.0,0.06818181818181818,0.02345897017284013,0.18225321336617192,0.2727272727272727,0.152906493622471,0.02876030147837644,-1.001353526657278,0.0
random,next_token,generalization,8,,,64,30.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,0.2727272727272727,0.18429806345904415,4.4446466799948195e-08,-1.0,0.0
random,next_token,generalization,8,,,256,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.08884580848230557,0.0934641578827392,-1.0062089345671914,0.0
random,next_token,generalization,8,,,256,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.20354862748221916,4.810759386913493e-07,-1.0,0.0
random,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.41596377526338285,0.018319540424272418,-1.0008653241854448,0.0
random,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.4161546126437875,1.9533910150633276e-07,-1.0,0.0
random,next_token,memorization,4,,,256,10.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.402493338411053,0.06734345161489078,-1.0046576772417342,0.0
random,next_token,memorization,4,,,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.40458259935535135,1.1608942975693815e-05,-1.0000001788139343,0.0
random,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.27769234386640923,0.018641438746694907,-1.000819394754809,0.0
random,next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.2779023848300756,1.0950420516090177e-08,-1.0,0.0
random,next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.2766129613987037,0.04237108877194779,-1.002401005654108,0.0
random,next_token,memorization,8,,,256,30.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.27707543774020105,2.4601095700254357e-08,-1.0,0.0
reconstruction,masked_token,generalization,4,1,center,64,10.0,0.044444444444444446,0.01227386904044434,0.14827779183880616,0.15555555555555556,0.18274649133284887,0.1554743101199468,-1.0100690338346694,0.0
reconstruction,masked_token,generalization,4,1,center,64,30.0,0.13333333333333333,0.06257063634349681,0.2617758224129731,0.15555555555555556,0.18448324633969201,1.465878299124294e-05,-1.0000001589457195,0.0
reconstruction,masked_token,generalization,4,1,center,256,10.0,0.08888888888888889,0.035110548134203154,0.207338511683657,0.15555555555555556,0.016197390688790215,0.6278048601415422,-1.0948820485009088,0.9111111111111111
reconstruction,masked_token,generalization,4,1,center,256,30.0,0.08888888888888889,0.035110548134203154,0.207338511683657,0.15555555555555556,0.13635912785927454,0.00715873311286954,-1.0012078682581584,0.0
reconstruction,masked_token,generalization,4,1,end,64,10.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.17270507276058197,0.14146165922284126,-1.0090061616897583,0.0
reconstruction,masked_token,generalization,4,1,end,64,30.0,0.04,0.011038652660826579,0.13460337877954667,0.14,0.17813481628894806,8.439053529798458e-06,-1.0000000929832458,0.0
reconstruction,masked_token,generalization,4,1,end,256,10.0,0.1,0.0434751239915711,0.21360490334788393,0.14,0.020545190572738646,0.6250648176670075,-1.1009166049957275,0.9
reconstruction,masked_token,generalization,4,1,end,256,30.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.13616857349872588,0.012238134000178605,-1.0021603918075561,0.0
reconstruction,masked_token,generalization,8,1,center,64,10.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,0.22641509433962265,0.1073981282424252,0.07044702641806512,-1.0037485496053156,0.0
reconstruction,masked_token,generalization,8,1,center,64,30.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,0.22641509433962265,0.11926780170146024,3.7332900231182036e-07,-1.0,0.0
reconstruction,masked_token,generalization,8,1,center,256,10.0,0.09433962264150944,0.04097203744189685,0.20253975673701435,0.22641509433962265,0.07486302279076486,0.3337803674194048,-0.9919405242182174,0.3018867924528302
reconstruction,masked_token,generalization,8,1,center,256,30.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,0.22641509433962265,0.10218202814740955,1.6515696782341433e-06,-1.000000017993855,0.0
reconstruction,masked_token,generalization,8,1,end,64,10.0,0.09090909090909091,0.035921611478836546,0.21159519397917487,0.2727272727272727,0.07341328839009459,0.06846376322209835,-1.0036333365873857,0.0
reconstruction,masked_token,generalization,8,1,end,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.11984826861457391,2.7577632969152693e-07,-1.0,0.0
reconstruction,masked_token,generalization,8,1,end,256,10.0,0.13636363636363635,0.06402867407860051,0.2670973752174096,0.2727272727272727,0.06434577466412024,0.2800734463063153,-0.9992268193851818,0.18181818181818182
reconstruction,masked_token,generalization,8,1,end,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.12043488245796073,1.1307248044545304e-06,-1.000000005418604,0.0
reconstruction,masked_token,memorization,4,1,center,64,10.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.20862645163850965,0.10318104276117289,-1.0060027342922282,0.0
reconstruction,masked_token,memorization,4,1,center,64,30.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.21206939220428467,1.5250759624253632e-05,-1.0000001889354777,0.0
reconstruction,masked_token,memorization,4,1,center,256,10.0,0.3404255319148936,0.2216726071376219,0.48329340494697026,0.23404255319148937,0.06768068798044895,0.5317943920480445,-1.087106760512007,0.7021276595744681
reconstruction,masked_token,memorization,4,1,center,256,30.0,1.0,0.9244398288016114,1.0,0.23404255319148937,0.21042914942223975,0.00021603365339397567,-1.0000045553166816,0.0
reconstruction,masked_token,memorization,4,1,end,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.2108682210628803,0.10021729072412619,-1.0057515593675466,0.0
reconstruction,masked_token,memorization,4,1,end,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.21401586698798034,6.093225441812404e-06,-1.0000000664821038,0.0
reconstruction,masked_token,memorization,4,1,end,256,10.0,0.16666666666666666,0.08315811295836503,0.30604296204774295,0.16666666666666666,0.044158165653546654,0.585476048645519,-1.0863154927889507,0.8095238095238095
reconstruction,masked_token,memorization,4,1,end,256,30.0,0.9761904761904762,0.8767851883475175,0.9957847045008998,0.16666666666666666,0.2170954467285247,0.00020616236816246264,-1.00000433410917,0.0
reconstruction,masked_token,memorization,8,1,center,64,10.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.14606702089943785,0.05717862230983186,-1.0029256724296731,0.0
reconstruction,masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.1467343494296074,3.4002782465803613e-07,-1.0,0.0
reconstruction,masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.1454986364257579,0.142967554683588,-1.0096143240831337,0.0
reconstruction,masked_token,memorization,8,1,center,256,30.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.147570081207217,9.102688428688267e-07,-1.0000000097313706,0.0
reconstruction,masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.15331076847952466,0.053620526350514834,-1.0027112905369249,0.0
reconstruction,masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.1539283249267312,2.6667219562286553e-07,-1.0,0.0
reconstruction,masked_token,memorization,8,1,end,256,10.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.15712378174066544,0.1386191880419141,-1.0092394181660242,0.0
reconstruction,masked_token,memorization,8,1,end,256,30.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.15935186438617252,5.295457942197789e-07,-1.0000000028383165,0.0
reconstruction,next_token,generalization,4,,,64,10.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.17267909795045852,0.1355933926999569,-1.008558793067932,0.0
reconstruction,next_token,generalization,4,,,64,30.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.1734514293074608,9.829666693690341e-06,-1.000000114440918,0.0
reconstruction,next_token,generalization,4,,,256,10.0,0.1,0.0434751239915711,0.21360490334788393,0.12,0.021541590392589568,0.6316821277141571,-1.097409086227417,0.92
reconstruction,next_token,generalization,4,,,256,30.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.1483025535941124,0.0006397389038406232,-1.00001451253891,0.0
reconstruction,next_token,generalization,8,,,64,10.0,0.06818181818181818,0.02345897017284013,0.18225321336617192,0.2727272727272727,0.07918135059828108,0.06682623787359758,-1.0035323798656464,0.0
reconstruction,next_token,generalization,8,,,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.11611507392742416,2.566942045589826e-07,-1.0,0.0
reconstruction,next_token,generalization,8,,,256,10.0,0.13636363636363635,0.06402867407860051,0.2670973752174096,0.2727272727272727,0.06538177213885567,0.2844453416764736,-0.9985256167975339,0.18181818181818182
reconstruction,next_token,generalization,8,,,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.11387362754480405,1.190430819132292e-06,-1.0000000081279061,0.0
reconstruction,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.21139480230899957,0.09806543001188682,-1.0055797283466046,0.0
reconstruction,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.21401586698798034,6.093225441812404e-06,-1.0000000664821038,0.0
reconstruction,next_token,memorization,4,,,256,10.0,0.5476190476190477,0.399488627471227,0.6877683618136149,0.21428571428571427,0.11436461692764646,0.4381354305715788,-1.0619227687517803,0.4523809523809524
reconstruction,next_token,memorization,4,,,256,30.0,0.9761904761904762,0.8767851883475175,0.9957847045008998,0.21428571428571427,0.2170954467285247,0.00020616236816246264,-1.00000433410917,0.0
reconstruction,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.15331076709337013,0.05362052609061086,-1.002711293309234,0.0
reconstruction,next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.1539283249267312,2.6667219562286553e-07,-1.0,0.0
reconstruction,next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15712377145176842,0.1386192345193454,-1.0092393982978094,0.0
reconstruction,next_token,memorization,8,,,256,30.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15935186438617252,5.295457942197789e-07,-1.0000000028383165,0.0
