codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
error_driven,next_token,generalization,8,,,256,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.10464249788360162,1.1996627870496985e-06,-1.000000005418604,0.0
error_driven,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.20414107378858787,0.09737535415647122,-1.0056579158856318,0.0
error_driven,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.20673744982251754,8.750289721351288e-06,-1.0000000939919398,0.0
error_driven,next_token,memorization,4,,,256,10.0,0.5714285714285714,0.4220597791187447,0.7088257048085178,0.21428571428571427,0.11677479779436475,0.4296212224733262,-1.0507780313491821,0.4523809523809524
error_driven,next_token,memorization,4,,,256,30.0,0.9761904761904762,0.8767851883475175,0.9957847045008998,0.21428571428571427,0.20521303372723715,0.00048377998799306203,-1.000011798881349,0.0
error_driven,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.1434894380874412,0.05022307745246,-1.0025423099828321,0.0
error_driven,next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.14404318914857023,3.1780838796800094e-07,-1.0,0.0
error_driven,next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15616869713578904,0.13191728559987886,-1.0088058369500297,0.0
error_driven,next_token,memorization,8,,,256,30.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15813600236461275,6.914954102231804e-07,-1.000000005676633,0.0
hebbian,masked_token,generalization,4,1,center,64,10.0,0.044444444444444446,0.01227386904044434,0.14827779183880616,0.15555555555555556,0.1482265322572655,0.2433818229370647,-1.0155363665686714,0.06666666666666667
hebbian,masked_token,generalization,4,1,center,64,30.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.14109364731702953,0.00015512300852896663,-1.0000022305382623,0.0
hebbian,masked_token,generalization,4,1,center,256,10.0,0.06666666666666667,0.022931616462147076,0.17856874388640825,0.15555555555555556,0.03480625963355932,0.6793737285666995,-1.0723353809780545,0.9555555555555556
hebbian,masked_token,generalization,4,1,center,256,30.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.0935044869935761,0.003074005048541848,-1.0000851896074083,0.0
hebbian,masked_token,generalization,4,1,end,64,10.0,0.08,0.031549003255790686,0.18838502545063707,0.14,0.15187231808900833,0.22905645191669463,-1.015795774459839,0.02
hebbian,masked_token,generalization,4,1,end,64,30.0,0.02,0.0035391680889764613,0.10495686471836953,0.14,0.14128003343939782,0.00012828243007476203,-1.0000018548965455,0.0
hebbian,masked_token,generalization,4,1,end,256,10.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.030556760141626,0.6754972863197327,-1.0727715301513672,0.92
hebbian,masked_token,generalization,4,1,end,256,30.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.10110008801799268,0.013560741906355816,-1.0021997141838073,0.0
hebbian,masked_token,generalization,8,1,center,64,10.0,0.07547169811320754,0.0297390735989018,0.17858722263484247,0.22641509433962265,0.09048774051655717,0.06105066625014791,-1.003276618021839,0.0
hebbian,masked_token,generalization,8,1,center,64,30.0,0.03773584905660377,0.010410068833819272,0.12754523150959113,0.22641509433962265,0.0883444721133993,8.29728531500211e-07,-1.000000002249232,0.0
