codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
error_driven,masked_token,generalization,4,1,center,64,10.0,0.06666666666666667,0.022931616462147076,0.17856874388640825,0.15555555555555556,0.2041933817995919,0.14994674374659855,-1.009827854898241,0.0
error_driven,masked_token,generalization,4,1,center,64,30.0,0.08888888888888889,0.035110548134203154,0.207338511683657,0.15555555555555556,0.18791319131851197,1.4994051722775718e-05,-1.0000001668930054,0.0
error_driven,masked_token,generalization,4,1,center,256,10.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.006624814205699497,0.49585936334398056,-1.1268764813741048,0.4
error_driven,masked_token,generalization,4,1,center,256,30.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.14721917013327282,0.016338967576628723,-1.0029134803348116,0.0
error_driven,masked_token,generalization,4,1,end,64,10.0,0.08,0.031549003255790686,0.18838502545063707,0.14,0.17401580214500428,0.1401989908516407,-1.0090522599220275,0.0
error_driven,masked_token,generalization,4,1,end,64,30.0,0.0,0.0,0.07135003417431873,0.14,0.1726917791366577,8.344253200363027e-06,-1.0000000882148743,0.0
error_driven,masked_token,generalization,4,1,end,256,10.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.04616707950830459,0.4943374562263489,-1.127766215801239,0.36
error_driven,masked_token,generalization,4,1,end,256,30.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.1473583984375,0.012172427710985687,-1.0021590328216552,0.0
error_driven,masked_token,generalization,8,1,center,64,10.0,0.07547169811320754,0.0297390735989018,0.17858722263484247,0.22641509433962265,0.13857750594615936,0.06960048392977354,-1.0036790078541018,0.0
error_driven,masked_token,generalization,8,1,center,64,30.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,0.22641509433962265,0.12887047027360718,3.9023236340420694e-07,-1.0,0.0
error_driven,masked_token,generalization,8,1,center,256,10.0,0.09433962264150944,0.04097203744189685,0.20253975673701435,0.22641509433962265,0.09952640224177882,0.27276717885485235,-1.0019348106294308,0.1509433962264151
error_driven,masked_token,generalization,8,1,center,256,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.0996144675421265,2.3719132258963355e-06,-1.0000000404861737,0.0
error_driven,masked_token,generalization,8,1,end,64,10.0,0.09090909090909091,0.035921611478836546,0.21159519397917487,0.2727272727272727,0.08056663535535336,0.06797340842471881,-1.0035844363949515,0.0
